Data ID,Classification,Confidence Score,Detailed Justification
D7655,Malicious,0.85,Email contains bank detail update request with return path known malicious flag and high content spam score (0.68). Financial modification request from confirmed malicious infrastructure represents business email compromise requiring immediate blocking.
D7656,Malicious,0.80,Email exhibits VPN/MFA reset request with high sender temp email likelihood (0.04) and moderate behavioral scores. Credential harvesting attempts represent clear security threat requiring immediate blocking to prevent unauthorized access.
D7657,Malicious,0.80,Email contains wire transfer request with high exfiltration behavior score (0.99) moderate sender temp email likelihood (0.45) and multiple links. Financial transfer request with data exfiltration capability represents business email compromise requiring immediate blocking.
D7658,Warning,0.80,Email exhibits document download request with high metadata suspicious score (0.70) significant behavioral sandbox score (0.62) and macro enabled document. File download request with suspicious behavioral patterns and macro content requires security verification.
D7659,Warning,0.75,Email shows DNS morphing detection flag with SSL certificate mismatch and moderate domain reputation concerns. Domain spoofing attempts combined with certificate validity issues require security verification and user attention.
D7660,Malicious,0.85,Email contains sensitive data request with high content spam score (0.81) and multiple links (4). Sensitive information harvesting with spam characteristics represents data theft attempt requiring immediate blocking.
D7661,Warning,0.80,Email exhibits meeting request with YARA rule matches (3) high behavioral sandbox score (0.95) and self-signed SSL certificate. Social engineering attempt with suspicious analysis results requires verification before accepting meeting invitations.
D7662,Warning,0.80,Email shows return path known malicious flag with high behavioral sandbox score (0.46) and significant metadata suspicious indicators. Confirmed malicious infrastructure combined with suspicious behavioral patterns requires security attention.
D7663,Warning,0.75,Email contains return path known malicious flag with moderate behavioral scores and authentication issues. Confirmed malicious reply path infrastructure suggests potential threat requiring security verification.
D7664,Warning,0.75,Email exhibits legal threat request with moderate behavioral scores and IOC count detection (2). Intimidation tactics combined with indicators of compromise require security verification before response.
D7665,Malicious,0.85,Email contains link click request with reply path known malicious flag ActiveX objects detected and SMTP IP known malicious flag. Social engineering request from confirmed malicious infrastructure with dangerous content requiring immediate blocking.
D7666,Malicious,0.80,Email exhibits bank detail update request with high sender name similarity to VIP (0.84) and moderate behavioral scores. Financial modification request with executive impersonation represents business email compromise requiring immediate blocking.
D7667,Malicious,0.85,Email contains VPN/MFA reset request with DNS morphing detection flag and high content spam score (0.31). Credential harvesting with domain spoofing represents sophisticated attack requiring immediate blocking.
D7668,Malicious,0.85,Email exhibits wire transfer request with malicious attachment count (5) high sender name similarity to VIP (0.96) and significant exfiltration behavior (0.83). Financial transfer request with executive impersonation requiring immediate blocking.
D7669,Warning,0.80,Email shows document download request with high sender temp email likelihood (0.42) and total components detected malicious (2). File download request with disposable email characteristics and malicious components requires security verification.
D7670,Malicious,0.95,Email exhibits sender known malicious flag with marketing keywords detected and self-signed SSL certificate. Confirmed malicious sender infrastructure represents active threat requiring immediate blocking and security investigation.
D7671,Malicious,0.90,Email contains sensitive data request with sender spoof detected flag indicating impersonation attack. Sensitive information harvesting with confirmed sender spoofing represents data theft attempt requiring immediate blocking.
D7672,Warning,0.80,Email exhibits meeting request with high metadata suspicious score (0.89) significant behavioral scores and link rewritten through redirector flag. Social engineering attempt with suspicious analysis results requires verification before accepting meeting invitations.
D7673,Warning,0.75,Email shows YARA rule matches (5) moderate behavioral scores and metadata suspicious indicators. Multiple security analysis hits suggest potential threat requiring security attention and monitoring.
D7674,No Action,0.85,Email exhibits minimal threat indicators with very low behavioral scores and no specific request types detected. Despite multiple links the absence of suspicious content patterns suggests normal business communication requiring no security intervention.
D7675,Warning,0.75,Email contains legal threat request with moderate behavioral scores and multiple links (4). Intimidation tactics combined with link presence require security verification before response to prevent social engineering.
D7676,Warning,0.80,Email exhibits link click request with return path known malicious flag YARA rule match (1) and moderate content spam score (0.28). Social engineering request from malicious infrastructure requires security verification before link access.
D7677,Malicious,0.80,Email contains bank detail update request with expired SSL certificate and moderate domain reputation concerns. Financial modification request with certificate validity issues represents business email compromise requiring immediate blocking.
D7678,Malicious,0.85,Email exhibits VPN/MFA reset request with DMARC enforcement DNS morphing detection flag and moderate exfiltration behavior. Credential harvesting with domain spoofing represents sophisticated attack requiring immediate blocking.
D7679,Malicious,0.90,Email contains wire transfer request with any file hash malicious flag YARA rule match (1) and high behavioral sandbox scores. Financial transfer request with confirmed malicious file hash represents business email compromise requiring immediate blocking.
D7680,Warning,0.80,Email exhibits document download request with high sender temp email likelihood (0.48) significant behavioral scores and multiple embedded files. File download request with suspicious characteristics requires security verification before file access.
D7681,No Action,0.80,Email shows minimal threat indicators with moderate domain reputation and no specific request types detected. Despite some authentication concerns the absence of suspicious behavioral patterns suggests normal business communication requiring no security intervention.
D7682,Malicious,0.85,Email contains sensitive data request with DNS morphing detection flag and high sender name similarity to VIP (0.95). Sensitive information harvesting with domain spoofing and executive impersonation represents sophisticated attack requiring immediate blocking.
