Data ID,Classification,Confidence Score,Detailed Justification
D7702,Malicious,0.85,Email contains document download request with malicious attachment count (1) and high exfiltration behavior score (0.84). Document download with confirmed malicious attachments represents malware delivery requiring immediate blocking.
D7703,Warning,0.75,Email shows high sender name similarity to VIP (0.19) with self-signed SSL certificate and unsubscribe link present. Potential impersonation attempt with certificate validity concerns requires security attention.
D7704,Malicious,0.80,Email exhibits sensitive data request with reply path different from sender flag. Sensitive information harvesting with reply redirection represents data theft attempt requiring immediate blocking.
D7705,Warning,0.80,Email contains meeting request with high metadata suspicious score (0.44) and high exfiltration behavior score (0.66). Social engineering attempt with suspicious analysis results requires verification before accepting meeting invitations.
D7706,Warning,0.80,Email shows high sender name similarity to VIP (0.52) with total IOC count (1) and moderate behavioral scores. Potential executive impersonation with indicators of compromise requires security attention and verification.
D7707,Warning,0.75,Email exhibits link rewritten through redirector flag with high sender name similarity to VIP (0.08). Link obfuscation with potential impersonation requires security verification before link access.
D7708,Warning,0.75,Email contains legal threat request with YARA rule matches (3) and high content spam score (0.91). Intimidation tactics with security analysis hits and spam characteristics require security verification.
D7709,Warning,0.80,Email exhibits link click request with ActiveX objects detected high metadata suspicious score (0.31) and moderate exfiltration behavior. Social engineering with dangerous content requires security verification before link access.
D7710,Malicious,0.85,Email contains bank detail update request. Financial modification requests represent clear business email compromise attempt requiring immediate blocking regardless of other indicators.
D7711,Malicious,0.90,Email exhibits VPN/MFA reset request with any file hash malicious flag and unscannable attachment present. Credential harvesting with confirmed malicious file hash represents attack requiring immediate blocking.
D7712,Malicious,0.85,Email contains wire transfer request with high metadata suspicious score (0.53). Financial transfer request with suspicious metadata represents business email compromise requiring immediate blocking.
D7713,Warning,0.80,Email exhibits document download request with ActiveX objects detected and high sender name similarity to VIP (0.36). File download with dangerous content and impersonation requires security verification.
D7714,No Action,0.75,Email shows minimal threat indicators with no specific request types and moderate domain reputation concerns. Despite authentication issues absence of suspicious behavioral patterns suggests normal communication.
D7715,Malicious,0.80,Email contains sensitive data request with high sender temp email likelihood (0.51). Sensitive information harvesting from disposable email represents data theft attempt requiring immediate blocking.
D7716,Warning,0.75,Email exhibits meeting request with revoked SSL certificate and moderate behavioral scores. Social engineering with certificate validity issues requires security verification before accepting invitations.
D7717,Warning,0.80,Email shows high metadata suspicious score (0.91) with moderate behavioral scores and site visual similarity to brand (0.66). Suspicious metadata with potential brand spoofing requires security attention.
D7718,No Action,0.75,Email exhibits minimal threat indicators with high reply path reputation score (0.18) and no specific request types. Despite authentication failures absence of suspicious content suggests normal communication.
D7719,Warning,0.80,Email contains legal threat request with has executable attachment flag high behavioral sandbox score (0.89) and exploit pattern detected. Intimidation with dangerous executable content requires security verification.
D7720,Warning,0.75,Email exhibits link click request with high metadata suspicious score (0.25) and multiple authentication failures. Social engineering with suspicious analysis results requires security verification before link access.
D7721,Malicious,0.90,Email contains bank detail update request with domain known malicious flag and image only email flag. Financial modification request from confirmed malicious domain represents business email compromise requiring immediate blocking.
D7722,Malicious,0.85,Email exhibits VPN/MFA reset request with high exfiltration behavior score (0.77). Credential harvesting with data exfiltration capability represents security threat requiring immediate blocking.
D7723,Malicious,0.85,Email contains wire transfer request with return path known malicious flag and expired SSL certificate. Financial transfer request from confirmed malicious infrastructure represents business email compromise requiring immediate blocking.
D7724,Warning,0.80,Email exhibits document download request with high metadata suspicious score (0.68) extremely high exfiltration behavior (0.98) and high sender name similarity to VIP (0.99). File download with maximum risk indicators requires security verification.
D7725,No Action,0.75,Email shows minimal threat indicators with no specific request types detected. Despite some reputation concerns absence of suspicious behavioral patterns suggests normal communication requiring no security intervention.
D7726,Malicious,0.80,Email contains sensitive data request. Sensitive information harvesting requests represent clear data theft attempt requiring immediate blocking to prevent unauthorized disclosure.
D7727,Malicious,0.85,Email exhibits meeting request with return path mismatch and return path known malicious flag. Social engineering from confirmed malicious infrastructure represents threat requiring immediate blocking.
D7728,Warning,0.80,Email shows high behavioral sandbox score (0.44) very high AMSI suspicion score (0.65) and extremely high exfiltration behavior (0.81). Suspicious behavioral patterns with maximum risk indicators require security attention.
D7729,Malicious,0.85,Email exhibits SMTP IP known malicious flag. Confirmed malicious SMTP infrastructure represents active threat requiring immediate blocking regardless of other indicators.
D7730,Warning,0.80,Email contains legal threat request with high AMSI suspicion score (0.91) and expired SSL certificate. Intimidation tactics with suspicious script analysis require security verification.
D7731,Warning,0.80,Email exhibits link click request with high exfiltration behavior score (0.81) and moderate behavioral indicators. Social engineering with data exfiltration capability requires security verification before link access.
D7732,Malicious,0.90,Email contains bank detail update request with high sender temp email likelihood (0.43). Financial modification request from disposable email represents business email compromise requiring immediate blocking.
